index,source,target
15775,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15776,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15777,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15778,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15779,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15780,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15781,"{c05}≪定期開催イベント≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests. {/c}Check 
site for details."
15782,"{c05}≪定期開催イベント≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests. {/c}Check 
site for details."
15783,"{c05}≪定期開催イベント≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests. {/c}Check 
site for details."
15784,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Awarded to 
{c05}Hunter Festival {/c}participants. 
Check site for details."
15785,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15786,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15787,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15788,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15789,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15790,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15791,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15792,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15793,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15794,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15795,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15796,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15797,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15798,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15799,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15800,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15801,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15802,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15803,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15804,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15805,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15806,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15807,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15808,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15809,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15810,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15811,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15812,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15813,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15814,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15815,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15816,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15817,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
15818,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15819,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15820,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15821,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15822,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15823,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15824,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15825,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15826,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15827,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15828,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15829,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15830,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15831,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15832,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15833,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15834,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15835,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15836,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15837,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15838,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15839,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15840,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15841,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15842,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15843,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15844,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15845,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15846,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15847,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15848,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15849,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15850,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15851,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15852,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15853,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15854,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15855,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15856,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15857,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15858,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15859,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15860,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15861,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15862,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15863,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15864,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15865,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15866,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15867,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15868,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15869,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15870,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15871,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15872,"{c05}≪特定のイベント≫{/c}で入手可能。
該当イベントが開催中かは{c05}≪メン
バーサイト≫{/c}をご確認ください。","Obtain from certain 
{c05}Event Quests {/c}please 
check site for details."
15873,dummy,
15874,dummy,
15875,dummy,
15876,dummy,
15877,dummy,
15878,dummy,
15879,dummy,
15880,dummy,
15881,dummy,
15882,dummy,
15883,dummy,
15884,dummy,
15885,dummy,
15886,dummy,
15887,dummy,
15888,dummy,
15889,dummy,
15890,dummy,
15891,dummy,
15892,dummy,
15893,dummy,
15894,dummy,
15895,dummy,
15896,dummy,
15897,dummy,
15898,dummy,
15899,dummy,
15900,dummy,
15901,dummy,
15902,dummy,
15903,dummy,
15904,dummy,
15905,dummy,
15906,dummy,
15907,dummy,
15908,dummy,
15909,dummy,
15910,dummy,
15911,dummy,
15912,dummy,
15913,dummy,
15914,dummy,
15915,dummy,
15916,dummy,
15917,dummy,
15918,dummy,
15919,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15920,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15921,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15922,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15923,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15924,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15925,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15926,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15927,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15928,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15929,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15930,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15931,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15932,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15933,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15934,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15935,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15936,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15937,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15938,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15939,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15940,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15941,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15942,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15943,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15944,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15945,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15946,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15947,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15948,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15949,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15950,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15951,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15952,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15953,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15954,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15955,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15956,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15957,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15958,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15959,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15960,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15961,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15962,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15963,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15964,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15965,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15966,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15967,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15968,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
15969,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15970,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
15971,dummy,
15972,dummy,
15973,dummy,
15974,dummy,
15975,dummy,
15976,dummy,
15977,dummy,
15978,dummy,
15979,dummy,
15980,dummy,
15981,dummy,
15982,dummy,
15983,dummy,
15984,dummy,
15985,dummy,
15986,dummy,
15987,dummy,
15988,dummy,
15989,dummy,
15990,dummy,
15991,dummy,
15992,dummy,
15993,dummy,
15994,dummy,
15995,dummy,
15996,dummy,
15997,dummy,
15998,dummy,
15999,dummy,
16000,dummy,
16001,dummy,
16002,dummy,
16003,dummy,
16004,dummy,
16005,dummy,
16006,dummy,
16007,dummy,
16008,dummy,
16009,dummy,
16010,dummy,
16011,dummy,
16012,dummy,
16013,dummy,
16014,dummy,
16015,dummy,
16016,dummy,
16017,dummy,
16018,dummy,
16019,dummy,
16020,dummy,
16021,dummy,
16022,dummy,
16023,dummy,
16024,dummy,
16025,dummy,
16026,dummy,
16027,dummy,
16028,dummy,
16029,dummy,
16030,dummy,
16031,dummy,
16032,dummy,
16033,dummy,
16034,dummy,
16035,dummy,
16036,dummy,
16037,dummy,
16038,dummy,
16039,dummy,
16040,dummy,
16041,dummy,
16042,dummy,
16043,dummy,
16044,dummy,
16045,dummy,
16046,dummy,
16047,dummy,
16048,dummy,
16049,dummy,
16050,dummy,
16051,dummy,
16052,dummy,
16053,dummy,
16054,dummy,
16055,dummy,
16056,dummy,
16057,dummy,
16058,dummy,
16059,dummy,
16060,dummy,
16061,dummy,
16062,dummy,
16063,dummy,
16064,dummy,
16065,dummy,
16066,dummy,
16067,dummy,
16068,dummy,
16069,dummy,
16070,dummy,
16071,dummy,
16072,dummy,
16073,dummy,
16074,dummy,
16075,dummy,
16076,dummy,
16077,dummy,
16078,dummy,
16079,dummy,
16080,dummy,
16081,dummy,
16082,dummy,
16083,dummy,
16084,dummy,
16085,dummy,
16086,dummy,
16087,dummy,
16088,dummy,
16089,dummy,
16090,dummy,
16091,dummy,
16092,dummy,
16093,dummy,
16094,dummy,
16095,dummy,
16096,dummy,
16097,dummy,
16098,dummy,
16099,dummy,
16100,dummy,
16101,dummy,
16102,dummy,
16103,dummy,
16104,dummy,
16105,dummy,
16106,dummy,
16107,dummy,
16108,dummy,
16109,dummy,
16110,dummy,
16111,dummy,
16112,dummy,
16113,dummy,
16114,dummy,
16115,dummy,
16116,dummy,
16117,dummy,
16118,dummy,
16119,dummy,
16120,dummy,
16121,dummy,
16122,dummy,
16123,dummy,
16124,dummy,
16125,dummy,
16126,dummy,
16127,dummy,
16128,dummy,
16129,dummy,
16130,dummy,
16131,dummy,
16132,dummy,
16133,dummy,
16134,dummy,
16135,dummy,
16136,dummy,
16137,dummy,
16138,dummy,
16139,dummy,
16140,dummy,
16141,dummy,
16142,dummy,
16143,dummy,
16144,dummy,
16145,dummy,
16146,dummy,
16147,dummy,
16148,dummy,
16149,dummy,
16150,dummy,
16151,dummy,
16152,dummy,
16153,dummy,
16154,dummy,
16155,dummy,
16156,dummy,
16157,dummy,
16158,dummy,
16159,dummy,
16160,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
16161,"{c05}≪武具工房の親方≫{/c}
から入手可能。",Purchase: {c05}Blacksmith{/c}.
